#  theta(arcmin)   xi_p    xi_m
7.84847e-01	2.16772e-04	5.86281e-05
1.59705e+00	1.02533e-04	-1.36579e-05
3.24884e+00	5.91071e-05	1.83686e-05
6.61479e+00	4.14480e-05	9.67834e-06
1.34790e+01	1.82284e-05	6.45932e-06
2.73485e+01	1.12611e-05	4.99886e-06
5.54687e+01	4.73914e-06	3.58000e-06
1.12543e+02	1.82388e-06	2.89635e-06
2.23734e+02	-6.27140e-07	7.91667e-07
