#  theta(arcmin)   xi_p    xi_m
7.83384e-01	-2.59084e-06	-1.90740e-04
1.59479e+00	-6.86759e-05	5.85642e-05
3.24609e+00	-3.93296e-06	2.04732e-05
6.61263e+00	3.23459e-05	-2.30654e-05
1.34779e+01	1.89911e-05	-3.08472e-06
2.73713e+01	3.95773e-06	2.74766e-06
5.55187e+01	2.51757e-06	4.78659e-07
1.12503e+02	1.64207e-06	1.40669e-06
2.23663e+02	-6.88687e-07	3.02035e-07
