#  theta(arcmin)   xi_p    xi_m
7.83384e-01	3.24497e-05	-9.03231e-05
1.59479e+00	-3.90584e-05	5.32647e-06
3.24609e+00	-1.56295e-06	-1.64113e-05
6.61263e+00	-4.82355e-06	5.45537e-06
1.34779e+01	5.85992e-06	-2.15652e-06
2.73713e+01	4.83497e-06	-6.41292e-07
5.55187e+01	2.03987e-06	2.02815e-06
1.12503e+02	1.14265e-06	1.86544e-06
2.23663e+02	-1.19305e-06	-6.38291e-07
