#  theta(arcmin)   xi_p    xi_m
7.83384e-01	-7.06135e-05	-3.53495e-05
1.59479e+00	-1.26875e-05	1.34540e-05
3.24609e+00	2.15479e-05	3.91224e-05
6.61263e+00	2.05986e-05	8.41165e-06
1.34779e+01	1.27105e-05	8.42230e-06
2.73713e+01	5.74728e-07	3.65755e-06
5.55187e+01	1.55696e-06	-6.16643e-07
1.12503e+02	-1.20254e-06	1.21017e-06
2.23663e+02	-6.24371e-08	3.82055e-07
